Age,Height,Weight,BMI,Gender
85,151.7,64.4,27.98,0
95,157.7,64.6,25.98,0
17,157.3,48.5,19.6,0
21,160.3,66.5,25.88,0
14,152.6,38.0,16.32,1
94,139.4,67.1,34.53,0
33,169.1,54.8,19.16,1
79,143.0,62.3,30.47,0
87,151.7,67.9,29.51,0
16,155.7,42.5,17.53,0
57,153.6,78.4,33.23,0
37,158.9,60.8,24.08,1
87,133.6,51.4,28.8,1
4,92.6,12.8,14.93,0
87,143.9,51.9,25.06,0
90,147.0,61.6,28.51,1
92,143.0,58.8,28.75,1
29,163.9,69.3,25.8,0
72,139.3,55.2,28.45,1
13,129.3,24.6,14.71,1
37,178.1,70.4,22.19,0
35,166.2,59.2,21.43,1
12,134.0,35.0,19.49,0
46,151.9,76.0,32.94,1
56,146.1,64.5,30.22,1
11,127.3,26.2,16.17,1
95,150.9,60.6,26.61,0
40,154.4,59.6,25.0,1
11,134.6,26.8,14.79,1
31,174.2,75.7,24.95,0
4,94.6,13.1,14.64,0
89,146.1,54.0,25.3,0
42,182.8,88.2,26.39,0
50,171.7,89.9,30.49,0
23,157.8,52.6,21.12,1
75,153.1,66.0,28.16,0
97,133.3,56.1,31.57,0
13,138.2,27.1,14.19,1
35,176.7,75.5,24.18,0
45,152.4,73.0,31.43,1
29,172.7,68.5,22.97,0
50,166.5,61.2,22.08,1
53,164.0,63.2,23.5,0
93,142.8,51.6,25.3,1
47,163.9,68.7,25.57,1
93,137.3,46.9,24.88,1
12,130.7,32.3,18.91,0
16,156.7,40.3,16.41,0
13,146.5,44.8,20.87,0
95,142.3,53.5,26.42,0
65,162.3,80.2,30.45,0
8,114.0,18.9,14.54,1
3,86.5,7.0,9.36,1
66,161.6,57.3,21.94,1
88,144.3,51.6,24.78,1
2,88.9,6.2,7.84,1
92,137.3,46.4,24.61,0
13,145.6,34.4,16.23,0
52,157.7,77.5,31.16,1
65,153.1,74.6,31.83,1
18,170.6,59.9,20.58,0
2,70.7,4.0,8.0,1
36,166.8,71.2,25.59,0
58,156.8,81.3,33.07,1
70,166.8,62.3,22.39,0
35,162.2,62.0,23.57,1
43,165.9,63.8,23.18,1
93,149.7,68.4,30.52,0
71,145.1,52.4,24.89,1
73,149.9,64.7,28.79,1
68,139.6,64.9,33.3,1
75,151.2,56.3,24.63,1
78,143.7,77.6,37.58,0
86,139.3,60.6,31.23,1
2,71.2,4.0,7.89,1
4,94.5,11.9,13.33,0
40,176.2,76.9,24.77,0
45,155.8,85.8,35.35,0
42,174.3,64.8,21.33,0
21,160.8,61.8,23.9,0
9,123.7,26.5,17.32,0
47,165.6,83.3,30.38,1
84,142.0,66.8,33.13,1
80,139.3,65.2,33.6,1
31,160.6,57.5,22.29,1
11,132.5,34.6,19.71,0
17,157.1,58.8,23.82,0
16,163.3,54.5,20.44,0
16,160.5,61.7,23.95,0
84,151.6,50.5,21.97,1
25,166.9,72.5,26.03,0
91,146.5,43.4,20.22,0
39,171.1,78.1,26.68,1
38,160.1,65.2,25.44,0
59,153.9,57.5,24.28,1
18,165.5,59.3,21.65,0
89,137.6,71.0,37.5,0
87,148.6,68.4,30.98,0
86,137.3,57.5,30.5,1
51,152.9,60.2,25.75,1
92,134.3,54.5,30.22,1
45,156.3,71.6,29.31,1
12,133.7,30.4,17.01,0
84,145.4,57.4,27.15,0
98,150.3,56.6,25.06,0
90,140.2,49.8,25.34,0
77,153.8,72.3,30.57,0
3,80.9,7.3,11.15,1
13,142.1,41.8,20.7,1
26,165.9,70.0,25.43,0
3,86.9,6.7,8.87,1
59,155.9,79.5,32.71,1
40,182.6,67.9,20.36,0
22,164.7,55.8,20.57,1
10,138.2,34.0,17.8,0
29,170.4,63.3,21.8,0
89,146.0,60.9,28.57,1
37,169.6,72.5,25.2,1
97,139.6,50.2,25.76,0
31,159.0,64.4,25.47,1
14,157.7,42.1,16.93,0
34,163.8,60.6,22.59,1
47,164.6,87.3,32.22,0
60,152.1,74.7,32.29,1
49,161.5,84.6,32.44,1
32,172.9,64.1,21.44,1
41,170.7,66.2,22.72,0
77,158.5,77.1,30.69,0
12,137.8,26.3,13.85,1
16,157.0,52.6,21.34,0
2,87.8,6.2,8.04,1
7,97.4,11.3,11.91,1
4,110.9,19.7,16.02,0
22,170.2,63.6,21.96,0
82,144.8,57.0,27.19,0
91,150.3,45.5,20.14,1
30,162.4,69.0,26.16,1
33,168.0,67.5,23.92,0
47,163.4,78.9,29.55,0
83,152.7,46.1,19.77,1
2,70.3,4.0,8.09,1
21,164.0,60.6,22.53,1
95,138.2,53.6,28.06,1
62,170.8,62.6,21.46,0
37,176.2,74.2,23.9,0
53,171.3,77.0,26.24,0
98,133.9,56.1,31.29,1
22,157.4,65.8,26.56,1
85,152.0,63.3,27.4,1
14,153.7,51.4,21.76,0
6,109.7,10.1,8.39,1
2,82.7,7.5,10.97,1
3,79.3,7.6,12.09,1
40,173.6,62.2,20.64,0
99,130.5,58.1,34.12,1
58,160.2,71.4,27.82,0
38,156.0,76.3,31.35,1
3,87.6,11.2,14.6,0
22,166.4,69.9,25.24,0
21,156.5,51.4,20.99,1
76,141.6,66.6,33.22,0
1,77.6,4.0,6.64,1
2,82.9,8.9,12.95,0
76,150.0,52.4,23.29,0
43,175.9,72.5,23.43,1
25,157.4,60.3,24.34,1
78,140.3,77.3,39.27,0
6,96.2,19.1,20.64,0
3,86.5,15.5,20.72,0
44,173.1,67.8,22.63,1
35,177.3,69.5,22.11,1
48,151.2,84.8,37.09,1
57,156.1,74.3,30.49,1
16,152.9,58.7,25.11,1
55,153.1,82.0,34.98,0
16,160.1,54.6,21.3,0
20,162.3,69.3,26.31,0
62,151.9,69.9,30.29,1
14,148.1,34.6,15.77,1
87,148.7,69.0,31.21,0
36,165.5,57.8,21.1,1
70,163.2,56.8,21.33,0
97,142.6,52.6,25.87,0
88,143.8,68.4,33.08,0
69,157.5,71.8,28.94,0
69,155.0,74.2,30.88,0
45,170.6,89.8,30.85,0
85,146.2,54.2,25.36,1
10,129.2,28.6,17.13,1
44,174.4,80.9,26.6,1
59,148.5,70.1,31.79,1
56,171.7,60.9,20.66,0
47,171.5,79.8,27.13,0
73,154.0,70.0,29.52,1
2,75.7,4.0,6.98,1
30,167.7,56.1,19.95,1
7,104.2,10.6,9.76,1
28,169.7,56.9,19.76,1
100,143.5,45.9,22.29,1
32,161.1,56.2,21.65,1
97,136.3,59.6,32.08,1
31,175.9,75.6,24.43,0
18,160.7,61.5,23.81,1
35,171.2,60.2,20.54,1
1,68.3,4.0,8.57,1
90,152.5,63.6,27.35,0
85,140.7,65.8,33.24,1
57,144.9,77.0,36.67,1
55,174.5,74.6,24.5,0
17,153.7,55.1,23.32,1
94,152.9,69.9,29.9,0
37,161.2,64.5,24.82,1
2,74.8,9.2,16.44,0
58,154.0,77.0,32.47,0
58,163.6,79.9,29.85,1
6,107.2,20.5,17.84,0
28,167.1,68.2,24.42,0
15,155.1,48.8,20.29,0
16,152.9,57.7,24.68,1
69,140.6,63.3,32.02,1
4,95.3,10.4,11.45,1
31,165.4,57.4,20.98,1
77,154.9,67.9,28.3,1
35,175.1,71.5,23.32,1
26,164.5,53.6,19.81,1
100,146.6,43.0,20.01,0
7,105.1,11.7,10.59,1
22,158.6,65.6,26.08,1
2,72.7,9.9,18.73,0
4,89.2,15.5,19.48,0
85,134.4,63.1,34.93,1
73,153.0,61.3,26.19,0
66,160.1,75.3,29.38,0
21,158.7,51.8,20.57,1
2,69.4,4.0,8.31,1
10,130.3,35.9,21.14,0
68,149.7,57.6,25.7,0
86,136.3,41.0,22.07,1
2,78.2,7.4,12.1,1
63,147.5,60.2,27.67,0
23,162.4,52.8,20.02,1
28,177.5,57.8,18.35,0
63,157.1,58.8,23.82,1
65,152.2,55.4,23.92,1
94,145.8,56.2,26.44,1
27,163.5,74.1,27.72,0
64,149.2,81.9,36.79,0
58,155.2,61.4,25.49,1
54,156.0,59.1,24.29,1
3,80.0,6.3,9.84,1
71,149.4,58.4,26.16,1
29,166.7,57.4,20.66,1
76,144.1,66.6,32.07,0
33,160.1,69.3,27.04,0
16,159.3,54.2,21.36,0
70,145.1,52.8,25.08,1
45,164.0,83.3,30.97,0
35,163.1,69.7,26.2,1
71,148.3,65.2,29.65,0
58,174.9,74.9,24.49,0
85,158.9,58.9,23.33,0
9,117.9,16.0,11.51,1
98,142.2,47.2,23.34,1
4,88.9,12.5,15.82,0
35,164.1,73.4,27.26,1
3,95.7,13.3,14.52,0
56,171.9,65.8,22.27,0
87,154.1,53.9,22.7,0
54,171.9,85.7,29.0,0
14,142.8,43.7,21.43,1
80,162.5,57.7,21.85,0
18,162.3,65.6,24.9,0
10,114.5,17.4,13.27,1
66,148.4,69.5,31.56,0
97,138.0,46.0,24.15,0
70,148.1,59.6,27.17,0
15,145.3,46.6,22.07,1
58,151.9,78.0,33.8,1
30,161.9,60.1,22.93,1
78,139.9,55.1,28.15,1
5,92.8,12.6,14.63,1
3,86.8,13.1,17.39,0
95,136.2,69.7,37.57,0
60,146.3,58.3,27.24,0
39,174.0,64.6,21.34,0
33,168.4,64.5,22.74,1
1,76.0,4.0,6.93,1
15,155.0,46.0,19.15,1
98,141.3,47.7,23.89,0
33,168.4,71.5,25.21,1
30,170.0,63.5,21.97,1
3,87.0,13.5,17.84,0
35,164.5,74.8,27.64,1
39,164.7,69.1,25.47,1
17,158.6,60.8,24.17,0
27,169.5,63.5,22.1,0
48,159.4,63.0,24.79,0
2,88.0,7.1,9.17,1
23,164.2,72.0,26.7,0
76,152.6,68.4,29.37,0
65,148.9,62.4,28.14,0
67,165.7,77.6,28.26,0
19,163.9,47.7,17.76,1
10,121.4,18.3,12.42,1
29,159.4,59.0,23.22,1
94,136.5,57.7,30.97,1
41,178.1,83.5,26.32,0
48,164.1,82.1,30.49,1
38,167.7,58.2,20.69,1
85,140.9,58.4,29.42,0
30,159.4,55.5,21.84,1
33,177.0,81.4,25.98,0
26,171.3,58.8,20.04,0
7,122.7,18.6,12.35,1
75,138.1,67.9,35.6,1
65,160.8,60.5,23.4,1
81,140.9,58.5,29.47,1
37,163.7,60.3,22.5,1
42,175.3,62.1,20.21,1
27,159.4,54.2,21.33,1
60,167.9,77.5,27.49,0
8,123.4,23.2,15.24,0
9,121.9,24.9,16.76,0
97,133.9,53.2,29.67,1
3,82.3,10.2,15.06,0
31,173.3,61.3,20.41,0
73,144.6,64.3,30.75,0
21,166.9,59.0,21.18,0
2,95.5,11.2,12.28,0
60,162.5,62.9,23.82,0
13,135.0,33.8,18.55,0
80,138.0,57.8,30.35,1
55,164.8,66.6,24.52,0
18,152.1,48.3,20.88,1
86,150.0,42.1,18.71,1
18,159.5,55.2,21.7,1
54,167.4,60.3,21.52,1
18,159.3,50.3,19.82,1
48,164.5,60.6,22.39,1
21,164.5,66.7,24.65,0
12,128.8,24.7,14.89,1
54,164.5,58.1,21.47,1
10,116.7,16.8,12.34,1
16,157.6,57.7,23.23,0
55,158.3,72.2,28.81,1
49,156.0,68.9,28.31,0
54,170.7,69.6,23.89,1
16,152.8,51.4,22.01,1
18,151.6,47.6,20.71,1
35,156.2,62.5,25.62,1
1,72.5,4.0,7.61,1
80,148.1,68.4,31.19,1
50,177.4,79.1,25.13,0
53,173.5,76.6,25.45,0
37,170.9,73.1,25.03,0
10,123.0,24.2,16.0,0
50,154.6,76.5,32.01,1
97,150.6,42.2,18.61,0
80,144.2,50.5,24.29,0
95,143.5,40.1,19.47,1
26,173.1,71.7,23.93,0
53,147.9,68.3,31.22,1
12,137.2,27.5,14.61,1
46,152.6,73.3,31.48,1
59,145.9,80.1,37.63,1
38,164.3,58.5,21.67,1
14,149.8,41.0,18.27,1
44,170.9,79.9,27.36,1
89,146.0,57.9,27.16,1
90,140.5,57.5,29.13,1
8,127.3,22.7,14.01,0
9,119.4,22.8,15.99,0
18,170.7,51.1,17.54,0
18,156.5,46.1,18.82,1
10,115.3,18.4,13.84,1
16,156.7,52.8,21.5,0
32,161.2,59.7,22.97,1
65,154.4,62.6,26.26,0
36,159.9,78.9,30.86,1
54,157.6,81.0,32.61,0
37,157.5,71.1,28.66,1
99,153.3,55.2,23.49,0
75,141.2,60.2,30.19,1
8,121.1,21.8,14.87,0
1,66.3,4.0,9.1,1
52,166.6,83.6,30.12,1
45,173.2,89.8,29.94,0
24,168.1,64.8,22.93,0
56,157.8,61.2,24.58,0
1,80.8,11.7,17.92,0
35,172.1,69.3,23.4,0
19,154.3,51.5,21.63,1
40,178.3,86.0,27.05,0
96,143.2,52.8,25.75,0
51,155.6,82.8,34.2,0
53,169.2,81.6,28.5,1
1,76.4,9.3,15.93,0
57,156.5,60.6,24.74,1
3,85.0,6.5,9.0,1
60,171.0,62.1,21.24,0
69,143.4,77.7,37.79,0
55,165.4,78.5,28.69,0
87,134.0,61.7,34.36,1
19,167.3,50.5,18.04,0
94,153.3,48.3,20.55,0
16,163.9,63.3,23.56,0
76,162.1,74.4,28.31,0
5,97.1,12.5,13.26,1
15,144.8,44.7,21.32,1
2,78.6,8.0,12.95,1
70,150.5,68.1,30.07,0
42,158.1,76.1,30.45,1
12,144.5,34.7,16.62,0
80,142.3,59.9,29.58,1
40,170.7,80.5,27.63,1
95,152.4,47.5,20.45,0
68,161.4,71.1,27.29,0
56,159.8,62.0,24.28,0
69,150.2,57.0,25.27,1
45,161.9,70.5,26.9,1
56,173.9,78.4,25.92,0
1,83.1,11.7,16.94,0
90,140.7,58.7,29.65,0
6,92.9,11.3,13.09,1
63,151.2,65.3,28.56,1
53,169.3,78.6,27.42,1
36,167.9,78.5,27.85,0
18,158.5,55.0,21.89,1
42,175.7,65.0,21.06,0
85,134.1,56.1,31.2,1
21,163.7,46.0,17.17,1
75,145.2,52.9,25.09,1
75,147.4,59.4,27.34,0
96,142.3,59.2,29.24,1
17,162.1,50.4,19.18,0
91,146.1,58.9,27.59,1
18,158.5,51.3,20.42,1
38,161.4,73.1,28.06,0
10,116.7,17.6,12.92,1
30,169.8,63.3,21.95,0
79,151.3,64.0,27.96,1
82,147.9,52.3,23.91,1
19,158.3,61.5,24.54,0
32,164.7,61.0,22.49,1
44,180.5,86.4,26.52,0
63,149.1,69.3,31.17,1
55,150.4,65.3,28.87,1
60,156.3,74.5,30.5,1
2,81.4,8.8,13.28,0
55,173.1,89.1,29.74,0
22,168.8,54.8,19.23,0
17,165.1,49.3,18.09,0
88,141.7,63.7,31.72,1
16,145.1,34.3,16.29,1
80,150.1,67.2,29.83,0
3,84.4,14.8,20.78,0
14,160.7,53.5,20.72,0
23,159.9,63.3,24.76,1
95,140.8,54.4,27.44,1
95,148.1,60.9,27.77,0
98,145.0,39.5,18.79,1
38,171.9,80.5,27.24,0
10,121.2,21.1,14.36,0
96,139.7,45.9,23.52,1
50,154.1,64.7,27.25,0
79,139.6,53.2,27.3,1
76,145.3,64.1,30.36,1
7,101.0,18.8,18.43,0
26,166.5,64.7,23.34,0
80,151.7,54.7,23.77,1
26,163.6,58.3,21.78,0
18,160.3,48.8,18.99,0
54,164.9,74.1,27.25,1
66,161.9,68.9,26.29,1
33,179.9,63.7,19.68,0
21,161.1,60.8,23.43,1
11,131.4,33.1,19.17,0
7,118.7,18.9,13.41,1
13,127.1,25.7,15.91,1
10,132.3,28.3,16.17,1
4,85.7,10.4,14.16,0
29,175.5,70.9,23.02,0
26,159.9,61.2,23.94,1
81,141.4,61.8,30.91,0
70,141.3,68.9,34.51,1
9,117.1,18.2,13.27,1
71,146.3,53.0,24.76,1
59,159.0,66.1,26.15,1
65,148.4,58.8,26.7,0
62,152.0,66.9,28.96,1
82,139.4,48.8,25.11,1
73,144.7,67.0,32.0,1
5,96.9,11.7,12.46,1
15,157.4,43.4,17.52,0
40,156.5,61.6,25.15,1
16,163.7,61.3,22.88,0
75,141.6,63.9,31.87,0
80,149.7,65.9,29.41,0
3,80.0,7.7,12.03,1
32,174.6,75.3,24.7,0
50,165.3,74.8,27.38,1
73,153.2,49.6,21.13,1
18,161.9,52.5,20.03,0
94,152.9,63.7,27.25,0
21,160.3,60.2,23.43,1
2,85.0,15.1,20.9,0
1,68.6,4.0,8.5,1
25,162.2,72.4,27.52,0
3,83.1,7.7,11.15,1
48,179.1,90.2,28.12,0
90,134.3,43.9,24.34,1
54,170.6,81.2,27.9,1
12,134.8,32.9,18.11,0
18,156.1,58.1,23.84,0
1,76.6,4.0,6.82,1
70,160.4,62.5,24.29,1
95,140.9,49.4,24.88,1
35,163.5,77.2,28.88,0
1,73.7,4.0,7.36,1
51,157.6,70.0,28.18,1
80,141.8,68.8,34.22,1
8,121.2,20.4,13.89,0
4,83.1,14.9,21.58,0
7,122.4,16.7,11.15,1
69,150.8,59.0,25.94,1
27,166.3,59.8,21.62,1
7,100.5,16.0,15.84,0
14,148.3,37.0,16.82,1
7,121.2,17.8,12.12,1
30,166.1,68.4,24.79,1
4,83.4,7.4,10.64,1
85,142.4,60.8,29.98,1
40,171.0,68.7,23.49,1
90,153.6,56.0,23.74,0
93,150.6,42.8,18.87,1
70,159.0,68.5,27.1,0
9,120.7,18.1,12.42,1
66,150.2,68.6,30.41,0
24,160.3,55.7,21.68,1
35,178.1,72.9,22.98,0
80,153.2,62.8,26.76,0
13,160.6,46.4,17.99,0
80,153.6,50.7,21.49,0
65,147.4,80.7,37.14,0
14,160.2,43.5,16.95,0
36,184.7,63.8,18.7,0
2,77.0,4.0,6.75,1
27,171.2,66.6,22.72,0
32,157.7,58.9,23.68,1
94,148.5,48.7,22.08,0
24,166.2,60.1,21.76,0
26,163.5,73.1,27.35,0
89,151.9,60.1,26.05,1
28,163.2,72.4,27.18,0
12,131.4,28.5,16.51,1
50,151.2,82.8,36.22,1
27,159.2,54.6,21.54,1
35,161.6,58.3,22.32,1
49,155.8,90.2,37.16,0
18,153.6,51.2,21.7,1
64,171.5,66.7,22.68,0
100,136.5,64.0,34.35,0
50,177.1,65.4,20.85,0
96,129.0,42.7,25.66,1
85,151.4,62.5,27.27,1
59,159.5,71.4,28.07,0
6,102.0,16.9,16.24,0
8,116.5,18.2,13.41,1
35,173.6,74.1,24.59,1
70,144.4,79.5,38.13,0
25,164.5,51.2,18.92,1
12,137.5,27.9,14.76,1
86,140.5,57.3,29.03,1
3,79.8,7.7,12.09,1
15,163.1,53.2,20.0,0
31,174.9,65.1,21.28,0
50,149.2,76.4,34.32,1
78,163.5,76.1,28.47,0
90,146.2,56.1,26.25,0
1,71.8,9.3,18.04,0
88,140.0,45.9,23.42,1
4,94.0,15.5,17.54,0
48,166.5,68.0,24.53,0
69,143.7,73.0,35.35,1
48,169.1,74.4,26.02,0
16,153.7,47.4,20.06,0
30,158.4,67.8,27.02,1
2,82.8,7.9,11.52,1
18,158.7,52.8,20.96,0
6,114.2,19.1,14.65,0
2,73.2,4.0,7.47,1
30,170.3,63.6,21.93,1
46,169.6,69.8,24.27,0
12,131.3,27.6,16.01,1
28,168.5,59.6,20.99,1
65,158.0,67.6,27.08,1
80,142.9,51.4,25.17,1
86,138.0,52.5,27.57,1
84,144.3,45.7,21.95,1
10,129.2,24.6,14.74,1
86,143.6,59.2,28.71,0
22,158.0,53.3,21.35,1
1,67.9,4.0,8.68,1
87,149.4,53.7,24.06,1
72,161.7,54.7,20.92,0
60,158.9,71.5,28.32,0
52,177.0,90.0,28.73,0
93,136.8,58.5,31.26,0
83,148.1,53.9,24.57,1
64,149.0,70.3,31.67,1
96,140.9,42.4,21.36,1
86,152.7,43.0,18.44,1
16,157.4,54.0,21.8,1
56,153.6,57.3,24.29,1
13,129.3,27.0,16.15,1
60,146.3,65.3,30.51,1
8,115.7,17.1,12.77,1
77,142.2,56.5,27.94,1
39,166.5,66.9,24.13,1
2,79.0,10.8,17.3,0
18,169.5,57.4,19.98,0
93,150.6,64.0,28.22,0
95,151.5,64.7,28.19,0
100,146.3,52.9,24.72,1
2,84.5,7.2,10.08,1
9,121.4,17.5,11.87,1
42,166.2,62.4,22.59,0
70,155.6,73.6,30.4,1
1,72.1,10.6,20.39,0
68,167.0,58.3,20.9,0
13,144.9,36.8,17.53,1
61,147.8,57.5,26.32,1
93,146.4,50.2,23.42,0
89,143.9,64.0,30.91,0
80,154.6,59.4,24.85,0
67,143.6,56.2,27.25,1
30,162.3,55.8,21.18,1
80,155.9,61.1,25.14,1
15,148.9,41.3,18.63,1
27,162.3,70.1,26.61,0
28,166.7,67.0,24.11,0
90,136.8,58.6,31.31,1
16,155.1,48.2,20.04,1
53,164.3,74.4,27.56,0
74,150.5,55.9,24.68,1
85,136.1,53.8,29.04,1
30,171.5,71.4,24.28,0
59,146.6,62.4,29.03,1
41,179.8,78.8,24.38,0
50,171.0,92.1,31.5,0
88,141.3,49.1,24.59,1
73,138.1,69.3,36.34,1
26,163.6,69.8,26.08,0
56,145.9,81.2,38.15,1
67,149.8,78.4,34.94,0
69,161.4,55.9,21.46,1
80,151.1,44.1,19.32,1
63,147.4,81.6,37.56,0
4,116.8,21.4,15.69,0
43,164.7,81.9,30.19,0
13,138.5,25.3,13.19,1
4,97.1,10.0,10.61,1
28,167.9,61.4,21.78,1
4,105.9,10.3,9.18,1
31,168.1,55.4,19.61,1
45,169.5,69.6,24.23,0
10,135.4,35.5,19.36,0
49,158.1,69.9,27.96,0
16,161.3,42.0,16.14,0
68,139.3,53.5,27.57,1
58,155.9,68.9,28.35,0
100,147.9,63.3,28.94,0
90,137.9,52.2,27.45,0
67,160.5,64.7,25.12,1
4,84.0,6.1,8.65,1
31,171.5,69.5,23.63,0
45,165.2,85.3,31.26,0
12,134.9,28.6,15.72,1
95,145.8,44.9,21.12,1
86,150.4,58.9,26.04,1
55,177.0,70.8,22.6,0
43,152.4,78.9,33.97,1
97,144.5,53.5,25.62,0
29,170.3,72.0,24.83,0
70,143.3,73.3,35.7,0
70,160.2,54.5,21.24,1
17,156.1,59.6,24.46,0
33,174.5,64.5,21.18,0
4,85.1,6.6,9.11,1
62,169.3,80.5,28.09,0
36,180.3,74.8,23.01,0
70,150.7,67.8,29.85,1
82,151.8,61.6,26.73,0
26,163.2,69.2,25.98,1
54,170.3,73.7,25.41,0
6,107.4,11.0,9.54,1
43,164.8,71.5,26.33,1
78,145.4,57.1,27.01,1
33,176.6,65.8,21.1,0
74,154.4,61.9,25.97,0
90,149.2,58.6,26.32,1
75,156.5,54.7,22.33,1
50,147.8,65.9,30.17,1
65,156.5,67.4,27.52,1
70,140.6,61.6,31.16,1
33,172.2,56.8,19.15,1
19,156.1,58.4,23.97,1
2,95.3,12.4,13.65,0
51,168.6,78.9,27.76,1
17,159.4,65.0,25.58,0
81,137.5,55.5,29.36,1
69,159.6,77.2,30.31,0
18,155.1,59.3,24.65,1
56,169.7,84.8,29.45,0
8,114.5,17.4,13.27,1
71,156.9,59.4,24.13,1
47,164.8,62.5,23.01,1
15,141.5,34.8,17.38,1
10,135.3,28.8,15.73,1
96,144.1,51.9,24.99,1
88,135.4,61.3,33.44,1
18,159.5,50.8,19.97,1
4,98.7,11.2,11.5,1
6,105.9,14.8,13.2,0
81,154.0,62.8,26.48,0
29,174.2,64.1,21.12,0
10,136.5,27.5,14.76,1
10,115.5,18.4,13.79,1
10,122.7,18.7,12.42,1
66,157.1,59.1,23.95,0
87,147.2,47.4,21.88,1
11,142.7,29.1,14.29,0
37,180.6,82.3,25.23,0
92,148.8,61.9,27.96,0
85,158.2,59.4,23.73,0
87,152.8,51.2,21.93,1
54,154.5,69.2,28.99,0
86,145.8,68.3,32.13,0
1,77.9,4.0,6.59,1
95,152.4,56.5,24.33,0
1,66.6,4.0,9.02,1
70,138.1,70.2,36.81,1
84,146.5,56.2,26.19,0
60,157.4,76.7,30.96,1
22,161.6,57.5,22.02,1
93,145.4,39.1,18.49,1
11,131.4,32.9,19.05,0
38,177.9,65.3,20.63,1
27,173.4,76.1,25.31,0
84,146.7,52.5,24.39,0
71,155.4,66.4,27.5,1
73,167.2,63.2,22.61,0
17,156.8,49.4,20.09,0
25,163.3,59.7,22.39,1
82,152.5,71.6,30.79,0
50,165.5,60.4,22.05,1
4,92.3,13.6,15.96,1
6,108.0,13.0,11.15,1
18,161.7,61.0,23.33,1
52,170.6,77.7,26.7,0
10,114.2,16.1,12.35,1
70,164.6,78.7,29.05,0
59,153.9,82.7,34.92,0
25,163.1,59.5,22.37,0
49,164.2,65.5,24.29,1
27,167.3,60.7,21.69,1
85,151.0,52.0,22.81,0
20,156.5,55.4,22.62,1
8,123.5,21.9,14.36,0
80,145.0,69.0,32.82,0
85,146.6,68.0,31.64,0
60,156.2,75.0,30.74,1
7,112.1,19.1,15.2,0
62,159.6,58.3,22.89,0
68,162.7,60.8,22.97,1
61,169.7,68.5,23.79,0
9,126.6,21.5,13.41,0
52,154.7,71.3,29.79,1
60,164.3,68.5,25.38,1
69,162.4,65.0,24.65,0
11,138.0,27.7,14.55,1
16,156.0,53.8,22.11,0
84,154.1,60.4,25.43,0
33,161.1,55.9,21.54,1
19,161.9,48.7,18.58,1
73,164.1,76.4,28.37,0
16,165.4,54.8,20.03,0
46,154.8,79.1,33.01,0
22,168.9,66.7,23.38,0
26,169.6,58.9,20.48,1
31,160.4,76.4,29.7,0
7,108.1,11.4,9.76,1
44,166.2,62.1,22.48,0
22,171.0,63.7,21.78,0
48,149.7,72.7,32.44,1
4,116.8,15.0,11.0,0
28,166.2,58.2,21.07,0
36,167.5,68.4,24.38,1
2,74.8,11.1,19.84,0
50,168.1,72.3,25.59,0
49,166.3,68.8,24.88,0
18,155.2,48.1,19.97,1
55,156.8,79.7,32.42,1
26,172.0,68.2,23.05,0
80,161.4,67.7,25.99,0
42,160.8,62.7,24.25,0
35,167.5,62.3,22.21,0
95,149.5,67.6,30.25,0
80,153.8,65.0,27.48,0
49,176.1,85.9,27.7,0
39,180.4,74.2,22.8,0
18,168.8,62.2,21.83,0
37,184.5,73.6,21.62,0
1,77.8,11.5,19.0,0
24,157.7,58.5,23.52,1
34,160.0,56.3,21.99,1
16,155.2,35.6,14.78,1
1,74.6,4.0,7.19,1
4,84.1,6.1,8.62,1
70,145.6,65.8,31.04,0
7,96.0,21.3,23.11,0
50,162.6,80.7,30.52,1
26,166.1,67.6,24.5,1
79,148.9,66.0,29.77,1
69,144.6,61.7,29.51,0
99,139.5,48.7,25.03,1
91,137.7,56.4,29.74,0
68,161.6,68.2,26.12,1
70,147.8,60.8,27.83,1
21,160.3,57.5,22.38,1
20,163.9,56.8,21.14,1
96,134.1,60.0,33.37,0
7,102.8,12.9,12.21,1
98,143.2,50.0,24.38,1
16,153.5,50.6,21.48,1
38,163.1,78.8,29.62,0
3,85.6,6.1,8.32,1
79,139.7,46.4,23.78,1
58,162.4,75.9,28.78,0
1,80.9,8.8,13.45,0
10,128.6,21.3,12.88,0
88,138.1,53.6,28.1,1
92,141.0,44.1,22.18,1
2,66.6,4.0,9.02,1
23,159.1,57.6,22.76,1
26,167.5,66.9,23.84,1
7,101.8,21.9,21.13,0
50,165.2,60.9,22.32,1
40,153.5,61.0,25.89,1
14,162.5,39.6,15.0,0
18,158.6,52.0,20.67,1
4,97.0,17.9,19.02,0
16,151.7,57.0,24.77,1
64,162.0,80.6,30.71,0
75,148.5,60.5,27.43,1
63,157.9,72.0,28.88,0
6,107.2,17.0,14.79,0
22,162.1,53.9,20.51,0
52,147.5,83.1,38.2,1
38,169.1,57.2,20.0,1
14,156.5,44.2,18.05,1
30,168.2,70.3,24.85,1
85,143.4,60.6,29.47,0
73,155.1,56.3,23.4,0
68,161.6,66.7,25.54,1
1,78.1,10.9,17.87,0
96,131.4,44.1,25.54,1
68,142.1,69.7,34.52,1
88,144.2,59.6,28.66,0
69,140.3,62.3,31.65,1
51,167.3,71.3,25.47,0
67,145.4,65.5,30.98,1
19,163.9,59.3,22.07,1
